word1,word2,rhyme,distance,pred
füssen,narcissen,0,7.028233316209581,False
süd,ghült,0,9.035769515567356,False
reiter,streirte,0,10.584388150109184,True
erzielen,verselnpie,0,19.07548756069607,True
schwanck,henckerankdcs,0,27.9806391398112,True
an,heanr,0,14.036359575059679,True
geschwungen,bespneurgn,0,10.835865338643393,True
bewhelmen,schelemn,0,4.884103033277723,False
lust,luts,0,10.078525755140516,True
offenbar,gewarh,0,10.534624364640978,True
lebenszeit,einsetkima,0,16.59399912092421,True
entbrennt,nntne,0,20.82953145768907,True
einsamkeit,dunckelhtie,0,21.37663067711724,True
garbe,goldesfaebr,0,11.149107456207275,True
flügel,gzelü,0,18.420646773444282,True
nicht,thcis,0,15.470766491360134,True
wogen,gzgoene,0,14.455816374884712,True
bäumen,schäuenm,0,7.402892430623372,False
zeugt,gesägtu,0,21.316043217976887,True
gleich,wollustrehci,0,19.40523560841878,True
spaten,genarhet,0,21.216532919141983,True
lavendel,abendedlepn,0,11.937333954705132,True
thu,du,0,7.1743364334106445,False
angeschaut,festgebaut,0,5.2470697032080755,False
kalt,ungestlta,0,16.313206990559895,True
birckenrinden,finned,0,16.69665993584527,True
liebesarth,spathr,0,10.600724008348253,True
belieben,zugeschniebre,0,17.94359917110867,True
schlagen,taegn,0,9.60076814227634,False
jocus,poucs,0,13.498302671644423,True
schaar,arpa,0,11.511100345187717,True
ehrenman,nak,0,15.631675402323404,True
versprochen,gebocnerh,0,17.484470473395454,True
hinzu,hur,0,23.064587381150986,True
gesicht,ktceihr,0,19.786415523952908,True
ehre,eöhrc,0,21.58526685502794,True
ihm,ungesümt,0,11.753222942352295,True
reben,lebne,0,13.225999514261881,True
zeit,gehtewi,0,21.166817241244846,True
überzeugt,doch,0,18.518121189541286,True
canaan,vatikna,0,13.351144790649414,True
dort,frto,0,26.613056394788956,True
schied,bienenwinkelredi,0,12.623362223307291,True
unbetrübt,gtebi,0,19.399786101447212,True
unbekannt,entbrantn,0,15.326254314846462,True
ansteigt,zegit,0,12.62197642856174,True
euchziehen,alleflinehe,0,10.639616012573242,True
fischerey,fisheercy,0,20.80600282880995,True
diamantenfuncken,gesunckne,0,13.947251584794786,True
ungeübt,verlietb,0,20.117279052734375,True
seht,gthe,0,16.4512726465861,True
blicken,ersticenk,0,17.58463806576199,True
blehen,hnkere,0,10.868137253655327,True
füsse,güeesns,0,21.47804027133518,True
eilen,verweieln,0,8.094411055246988,False
pflegt,trgtä,0,18.46267647213406,True
gewissen,müsnes,0,19.324218644036186,True
johann,mann,0,5.978192938698663,False
gebracht,gtcemah,0,16.217721515231663,True
folgen,folnge,0,16.720939848158096,True
nicht,seelenlihtc,0,12.492404831780327,True
erkent,vollentd,0,22.764318042331272,True
kirgise,waldesieesw,0,14.737062878078884,True
verachtet,trachett,0,10.229848861694336,True
vergit,tis,0,16.13912518819173,True
schickt,höchstbeglükct,0,13.7297396130032,True
stehn,gnhe,0,15.551669862535265,True
wetter,drehen,0,16.720255639817978,True
betäuben,stuenrbä,0,16.656137254503037,True
erbleichet,erreticeh,0,14.050027794308132,True
scho,enandeorn,0,19.388790342542862,True
wiesen,riense,0,20.677693684895832,True
kiel,eliz,0,22.202489535013836,True
fleust,erstueg,0,18.234965642293293,True
tiberstrande,vaterlaned,0,15.009449323018393,True
ort,wrot,0,14.494226508670383,True
lust,gewsut,0,24.577618810865616,True
cymbelgeläut,tueh,0,19.89248752593994,True
grab,schaabb,0,6.403241263495551,False
sagen,traeng,0,11.611555152469212,True
auffenthalt,tlwgea,0,11.490991221533882,True
hertze,opfferkeretz,0,21.79902352227105,True
glaubenshelden,wlneäd,0,18.20067236158583,True
anemone,noker,0,14.053169144524468,True
funkel,dunekl,0,6.140124294492933,False
ein,schlafkämmerlein,0,8.992876900566948,False
ruhm,eigtmhune,0,11.637389553917778,True
mann,na,0,10.495772891574436,True
demantstein,snei,0,9.089877976311577,False
beschmitzet,angehizett,0,9.12715646955702,False
ertrinken,versinkne,0,12.6509018474155,True
erwerben,verderebn,0,8.944269233279758,False
hütten,schlitnet,0,14.983917925092909,True
bräute,jubelgtäuele,0,10.096621619330513,True
cypressen,gessseen,0,12.979732672373453,True
filidor,hro,0,19.55509768591987,True
wahn,an,0,9.450378947787815,False
freund,menty,0,24.375409656100803,True
ehre,rgehöe,0,23.922935061984592,True
erwachen,macenh,0,19.12786293029785,True
welt,beetltls,0,11.516561614142525,True
nachgerennet,entbnrnete,0,14.22966480255127,True
mir,rfü,0,22.756245295206707,True
erblickt,skhicct,0,15.621527936723497,True
namen,tugendsaamne,0,12.856997013092041,True
geschwungen,umschlunnge,0,14.484460088941786,True
rauben,glauebn,0,15.055631637573242,True
flicht,cntih,0,24.042665269639755,True
hertz,hintertrews,0,14.086812655131022,True
täntze,kentärz,0,23.866485383775498,True
reutersjungen,geznwgneu,0,14.767447895473904,True
maienflur,tanur,0,5.8452408578660755,False
fruchtbarkeit,verschntye,0,22.121764289008247,True
schlaaffgemache,eaclh,0,10.07503996955024,True
heruntergenommen,willmemokn,0,13.36468309826321,True
götterzier,ürf,0,18.827859772576225,True
hurrah,da,0,9.915792995029026,False
schritt,rtit,0,11.653123007880318,True
hingeflohn,danov,0,14.987140761481392,True
welt,steltl,0,7.53068568971422,False
camerern,herrn,0,9.352630615234375,False
sitzt,üttzn,0,19.402978473239475,True
sterne,ferne,0,5.153718736436632,False
mu,uervrd,0,19.8367248111301,True
fliehn,durchzinhe,0,23.545127656724716,True
wachet,hctlae,0,15.982757780287,True
die,eil,0,21.46095191107856,True
probirt,gebührt,0,8.82507456673516,False
singe,singe,0,0.0,False
verdammen,entflamnem,0,9.775828732384575,False
entschlafen,stfaren,0,9.57513599925571,False
edelsteine,ienef,0,16.09177917904324,True
schwer,zhär,0,6.761995156606038,False
gelassenheit,pilgekdlrei,0,7.294630633460151,False
erachten,smagnaerd,0,19.55884011586507,True
kam,mahz,0,14.757292906443277,True
vieles,ziesle,0,9.890706433190239,False
strauch,uhach,0,17.15664047665066,True
streitet,verleiett,0,9.178396860758463,False
fehlet,verthleeh,0,14.648590829637316,True
sakristan,an,0,8.42017756568061,False
forstgehege,lege,0,5.600768248240153,False
sohn,chosn,0,12.815041118197971,True
probiren,enfhrü,0,12.984736654493544,True
zerflieen,versceenhli,0,16.66896692911784,True
liebespein,müneleind,0,6.842770947350396,False
versuchen,fnheulc,0,18.357418696085613,True
beseelt,quält,0,6.3662112553914385,False
uebeln,zwiebeln,0,4.61814546585083,False
hattest,gettsat,0,16.63004928165012,True
zahn,banh,0,16.201054679022896,True
sprangen,gegehnan,0,8.225993341869778,False
woll,lso,0,24.366900973849827,True
trieben,gebnlbeei,0,23.120386123657227,True
weib,marmorlbei,0,9.819063398573133,False
melden,helned,0,16.806387583414715,True
kalt,eichenwald,0,7.043262004852295,False
klopfen,niedertnrefop,0,12.721211433410645,True
gebein,eyns,0,19.568521393669975,True
unterhält,zerfätll,0,7.8997024430169,False
umschlungen,gegunsne,0,12.683012220594618,True
vielgeküte,lüest,0,20.447445551554363,True
fast,regungltass,0,7.7868691550360785,False
anzuschaun,zuntrau,0,11.691867669423422,True
bundes,fundse,0,14.430343945821127,True
gleiten,eilent,0,13.98904800415039,True
gärten,gefnehätr,0,20.633764902750652,True
bretern,donnerwettren,0,9.206373744540745,False
aufgethürmt,stürtm,0,13.448321236504448,True
irren,knirern,0,7.216506640116374,False
fahren,scahrena,0,14.425240304734972,True
gold,minoseldn,0,15.63874446021186,True
trost,jtso,0,20.359152687920464,True
bereit,gütigkite,0,8.40954844156901,False
sternen,sonnennneefr,0,15.85183408525255,True
augenlieder,biedre,0,11.436582300398085,True
glüht,vethriez,0,14.688333087497288,True
geworden,schlaugeronewd,0,14.026238865322536,True
nachgeblickt,zugeniktc,0,8.437583923339844,False
schwinden,empfinned,0,18.399652375115288,True
liederringen,schwingne,0,13.009268548753527,True
öde,blöed,0,12.924163394504124,True
juwele,kehel,0,10.540003882514107,True
klagen,agnte,0,20.239953888787163,True
erschwingen,esngin,0,7.528908941480848,False
gepflogen,auggezneo,0,16.102550506591797,True
diamant,stnad,0,21.28744321399265,True
beschwerlich,geföhrlhci,0,18.723445574442547,True
lang,bang,0,7.282649702495998,False
majestät,geht,0,15.57214323679606,True
gewerben,sterebn,0,11.503356827629936,True
leid,wtie,0,23.62706756591797,True
wald,aufenthlat,0,13.164285765753853,True
blau,au,0,9.550172170003256,False
gäste,feest,0,17.812835375467937,True
kehre,veeerrhs,0,18.116358227199978,True
bund,verwund,0,6.784901751412286,False
gefallen,schalnel,0,11.751445664299858,True
welt,hingetsetll,0,13.401862568325466,True
unsertwegen,eegns,0,13.880166053771973,True
wehren,verkehren,0,5.071410655975342,False
spreite,ehetwi,0,20.279276000128853,True
pfaden,baumadakern,0,11.678555064731174,True
fein,seny,0,20.982704798380535,True
hau,nuas,0,17.148611810472275,True
hängt,hinangedrängt,0,8.27697557873196,False
gewinsel,pinles,0,20.20141866472032,True
meine,keein,0,14.721666865878635,True
gewendet,enetd,0,20.763154453701443,True
scherben,gerenb,0,21.633931477864582,True
ziert,tüfrh,0,17.755135536193848,True
no,lo,0,11.665821817186144,True
ichinniglich,dhci,0,20.028189129299587,True
stalaktitendome,phantmeo,0,17.370470364888508,True
dauer,scaeruh,0,18.874569363064236,True
passen,esnags,0,20.908431582980686,True
augenblick,glcik,0,12.592533111572266,True
ungestöret,gehörte,0,16.263691902160645,True
unbestand,entwadnt,0,19.873172760009766,True
kleid,eitilteek,0,16.618540816836887,True
quaal,tausendalm,0,8.410310480329725,False
fernab,grba,0,10.060519907209608,True
krantz,laztng,0,21.804589165581596,True
genant,friedenstnad,0,12.371698273552788,True
schafen,scfeanhl,0,15.964897367689344,True
hin,ninewg,0,22.362773683336044,True
gebückt,abgerüktc,0,13.249644703335232,True
winke,klikne,0,11.137884298960367,True
fällen,nachstellne,0,10.44767427444458,True
vonallen,jüngsthingefalnle,0,11.803601953718397,True
sorgen,freudenmgenro,0,16.26795196533203,True
unbestand,hdan,0,8.57557831870185,False
paar,rad,0,12.631932152642143,True
trägt,zerschlgät,0,12.07458104027642,True
phrase,nesa,0,11.092787901560465,True
see,ehg,0,7.639203283521864,False
nahrung,offenbarung,0,4.419651296403673,False
gegeben,scenhbwe,0,17.52577527364095,True
lachen,eamhnc,0,18.2262020111084,True
kutt,caput,0,9.135431395636665,False
geschwungen,erkgnulne,0,13.599421607123482,True
seim,hiem,0,10.104624695248074,True
fakel,orakle,0,10.262970659467909,True
schaf,satfr,0,9.632017029656303,False
haar,karl,0,7.651714113023546,False
silvia,da,0,12.910620159573025,True
gerecket,veremkcrt,0,19.01782512664795,True
hut,rthu,0,15.041362550523546,True
verzehren,rnöset,0,17.366126272413467,True
rand,ldna,0,16.236039691501194,True
zerleget,btweeeg,0,16.455328623453777,True
erfreut,jahretzesi,0,22.449313905504013,True
fu,ku,0,7.1396074295043945,False
kann,getahn,0,7.926782528559367,False
durchstreichet,beschleichte,0,12.23728444841173,True
vergangen,angeengfna,0,16.414344151814777,True
leyd,trauretikig,0,16.432947794596355,True
licht,zerbritch,0,14.1398622724745,True
ungefüllt,schdil,0,10.787583192189535,True
edel,schäeld,0,9.394967238108316,False
gefrischt,vercshtwi,0,24.11596213446723,True
regen,engentge,0,17.95807435777452,True
gestiegen,fliegne,0,15.200449625651041,True
erfasst,htas,0,4.755887031555176,False
hund,rdnu,0,15.833373175726997,True
dich,kräfftiglhic,0,13.811601320902506,True
erschallen,nllae,0,14.109883414374458,True
leiden,abscheined,0,16.065685272216797,True
academici,ihez,0,24.728300518459744,True
blühe,zihee,0,17.68484115600586,True
dumm,dmum,0,7.60522476832072,False
geführt,gebürht,0,22.160516526963974,True
seyn,riheen,0,10.792485766940647,True
lacht,lahct,0,24.572265625,True
gnadenbissen,müsesn,0,7.23876338534885,False
dunkelheit,wachsamkite,0,5.717610147264269,False
zedern,schwanenndeefr,0,13.965192900763618,True
vorzeitten,striettne,0,10.590660492579142,True
traurigkeit,eidl,0,14.181116527981228,True
erblickt,erschrictk,0,22.326542324490017,True
grau,segelhua,0,15.337567011515299,True
gestreut,verntue,0,14.235259373982748,True
wo,so,0,9.059273189968533,False
ausgebraucht,ausgerauhct,0,11.468818770514595,True
bemüht,glthü,0,11.890075418684217,True
verdringen,sinneg,0,14.190951135423449,True
bauen,ansnhecua,0,14.097513834635416,True
feuerschlünde,kriegesngdeür,0,12.132933934529623,True
memoriren,vertiren,0,6.412496301862928,False
nebeldecken,strecnke,0,20.262359619140625,True
ich,könig,0,10.781790574391684,True
matronen,benlhone,0,7.54176468319363,False
frülingszeit,blumenhedi,0,20.573673990037705,True
freudenmahl,poakl,0,14.773078918457031,True
hinaus,busenssurast,0,10.866876973046196,True
amaranthenlauben,paradiesesglauben,0,5.920115364922418,False
kehren,geehewnr,0,13.563621203104654,True
gerühret,aufgefühter,0,17.24832534790039,True
loben,oben,0,4.807580629984538,False
herrentag,vermga,0,18.52580165863037,True
erkennet,reteb,0,13.71445041232639,True
wettern,lindenblterätn,0,14.348543537987602,True
krafft,hingerafft,0,6.0570591820610895,False
rund,nrud,0,11.79737106959025,True
spottet,veuns,0,19.758109622531467,True
freudigkeit,tize,0,14.267104678683811,True
dingen,bnienrg,0,21.83439932929145,True
sachen,mnaehc,0,19.290095859103733,True
pflücken,schnceümk,0,17.120034641689724,True
geschwellt,welt,0,6.406617535485162,False
liegt,obgesigte,0,22.094836658901638,True
zuergötzen,hötezn,0,4.378055228127374,False
güte,sonnengemühet,0,19.331523577372234,True
liebespein,befenri,0,14.664254294501411,True
hinterhalt,aldb,0,20.24365234375,True
abzuscheiden,leiend,0,10.241122881571451,True
klug,tgru,0,14.540643903944227,True
ging,gdni,0,15.855120446946886,True
scheide,eedil,0,10.714552402496338,True
fenster,gassengespensert,0,9.722313510047066,False
nennt,trennt,0,6.395839797125922,False
schaal,olarm,0,12.528582519955105,True
dencke,geleeknc,0,16.892073313395183,True
fürwahr,frehag,0,11.529657151963976,True
zugeschwaigen,säuegn,0,4.327684270011054,False
hiefe,rifee,0,11.655951076083714,True
schreittet,erbutteet,0,13.000802940792507,True
beut,wethi,0,24.775766796535915,True
neste,betes,0,10.435076978471544,True
zeit,ewkegtii,0,18.573184755113388,True
verstandeslampe,schlampaemp,0,11.38226514392429,True
kekker,rekelk,0,14.758500311109755,True
wehn,hnes,0,18.797542148166233,True
selinden,binend,0,11.161154588063559,True
recken,festzustecenk,0,16.664955880906845,True
schlacht,nacth,0,13.680324660407173,True
verwirrt,itrrge,0,15.128586345248753,True
mein,seny,0,20.58576340145535,True
thron,hoffnunrskgno,0,13.089387628767225,True
morgeroth,sthto,0,10.682632446289062,True
lüfte,dteüf,0,14.705687787797716,True
bekandten,anverwandtne,0,10.499246862199572,True
frage,verwareh,0,13.518073929680718,True
drückt,rüktc,0,23.217837439643013,True
mein,mondeschein,0,6.36628254254659,False
kaftane,oceena,0,13.701300726996529,True
jugendlich,hcmi,0,19.925464100307888,True
erschienen,bedienne,0,11.151055759853786,True
zubereit,btyrefe,0,15.621454768710667,True
hervorgethan,ank,0,10.781449423895943,True
gewandt,gerannt,0,4.746225012673272,False
apfelblüte,üemgte,0,6.375709533691406,False
haab,rbgaa,0,10.325848685370552,True
mu,ub,0,19.419537650214302,True
meh,gesh,0,18.75796996222602,True
hütte,tritte,0,5.3693802621629505,False
spielen,kühlne,0,11.348262151082357,True
gefragt,betagt,0,6.247387992011176,False
wenig,unterthägni,0,13.557001431783041,True
adlerschwingen,klinneg,0,13.20698250664605,True
bahre,altear,0,11.137056085798475,True
mai,enu,0,20.285221523708767,True
munus,uusn,0,18.816235118442112,True
mir,herüfr,0,11.689206494225395,True
erschreyn,intse,0,23.823461532592773,True
augenblicke,zurücek,0,14.439621289571127,True
gewinnen,gennewin,0,9.016643736097548,False
umzogen,sternenogebn,0,17.449756198459202,True
rain,ainh,0,6.62972444958157,False
stehn,untegrnhe,0,14.859153005811903,True
güte,gehtemü,0,20.21573363410102,True
verschliet,gektü,0,17.225031322903103,True
muth,utg,0,21.02448060777452,True
seyn,schnälnieeb,0,20.172984017266167,True
ersach,scherzgecschha,0,15.005578888787163,True
herein,gedo,0,18.26769807603624,True
reyhen,ldei,0,17.092003928290474,True
tagen,isegrimsmange,0,13.439303080240885,True
machen,erhanecl,0,13.744399494594997,True
zusehen,beheetsn,0,7.733616140153673,False
regentropf,kfop,0,11.296534803178576,True
tümpel,pütlem,0,13.142449325985378,True
entzückt,beglütck,0,17.620780520968967,True
hie,eis,0,20.04728412628174,True
arme,warem,0,15.43951416015625,True
dar,wahr,0,6.356978522406684,False
früchte,zercithne,0,14.952342404259575,True
gesund,vrneduw,0,21.918725119696724,True
übt,ltbi,0,23.041173934936523,True
gemühte,gebletü,0,13.158414045969645,True
tizian,hwnasc,0,21.1043635474311,True
sterne,eenrg,0,21.83825641208225,True
geld,federflde,0,15.364863607618544,True
orden,worned,0,16.935070090823704,True
führten,zerinet,0,15.332849714491102,True
mauern,bedauern,0,5.63091148270501,False
lobgesang,untgrnage,0,12.98173803753323,True
blickte,bescheickt,0,19.201203240288628,True
zwo,hoc,0,20.239309628804524,True
mag,donnerschlga,0,12.37788799073961,True
gleiten,osterglockenäueltn,0,5.082468827565511,False
schwellen,schenlel,0,10.639625178443062,True
bach,ncha,0,13.63492684894138,True
ruht,fltu,0,16.133830388387043,True
auch,ahuc,0,15.322205755445692,True
sauffen,entlaufnef,0,18.777713987562393,True
allein,frneu,0,12.659249305725098,True
leichen,ciehen,0,11.36163976457384,True
hochgeliebten,geübten,0,4.150888972812229,False
kapitolin,hnize,0,19.5711669921875,True
thron,oshn,0,14.629257202148438,True
ist,its,0,9.319516446855333,False
ein,bdie,0,20.846303939819336,True
fünsternüssen,wissen,0,7.2879179848565,False
mörderinn,isnn,0,9.297673967149523,False
erhellen,zerscnleleh,0,16.81108029683431,True
vermag,lga,0,9.231492201487223,False
vorauf,druaf,0,9.344492435455322,False
gossen,aufgeschosnse,0,14.482460922665066,True
verstehen,geshneehc,0,16.834366692437065,True
täubchen,wehcbeni,0,18.18156846364339,True
häuserreihen,freeni,0,16.028524504767525,True
gewonnen,nednan,0,8.615912755330404,False
beklage,gpael,0,12.261781692504883,True
beschwerden,erdne,0,16.83453146616618,True
gedancken,schranecnk,0,19.554634518093533,True
bin,nachrinanb,0,17.439127180311417,True
sklav,despotencaslhf,0,15.582651456197103,True
bilde,gdeilef,0,10.493824217054579,True
findet,grüntde,0,11.973889668782553,True
entflieh,sie,0,10.943822330898708,True
geschehen,vehrenes,0,15.615110238393148,True
überschlugen,trunge,0,14.403037177191841,True
manu,ank,0,11.627068625556099,True
erkaltet,haltte,0,13.079531245761448,True
nachzubilden,gefilden,0,7.202973100874159,False
herr,schulgeplrär,0,14.552426973978678,True
macht,vollabhrtc,0,25.88797484503852,True
hört,söchwrt,0,26.85767979092068,True
geacht,tahcn,0,24.865126503838432,True
dich,ritthiercl,0,17.07886685265435,True
tag,ad,0,11.58604351679484,True
ragt,ggtfrae,0,17.85037750667996,True
hebt,durchwteb,0,18.69103166792128,True
kindespflicht,ausgictreh,0,13.599956406487358,True
reise,esei,0,16.75425126817491,True
blut,wthu,0,14.093253135681152,True
kömmt,vernitmm,0,11.242048051622179,True
höh,libtre,0,17.823678546481663,True
gut,tubl,0,16.72851742638482,True
tonnen,benngone,0,9.081725915273031,False
freuden,meyedn,0,5.937310695648193,False
gebot,mortonger,0,21.23269165886773,True
laute,bateu,0,11.520318984985352,True
schädelstäte,blumenbette,0,5.507146888309055,False
flöte,abetndröe,0,11.65655771891276,True
traf,schfa,0,9.03257449467977,False
ewigkeit,brautgeschmeid,0,6.331214321984185,False
zart,twarge,0,21.90793228149414,True
staatsjntrigues,kriegse,0,18.521479182773167,True
weine,klenei,0,13.74570984310574,True
begehrt,erhrnte,0,11.66873386171129,True
blitzt,sittz,0,6.730393860075209,False
flammt,vedarmmt,0,23.173907385932075,True
klänge,stgreän,0,15.342636002434624,True
nach,cdah,0,10.624800364176432,True
lobt,ttob,0,14.814679092831081,True
mutterhertze,seelenscheemrtz,0,21.858942985534668,True
haars,wsar,0,12.43180947833591,True
bemüht,wiegdnilee,0,16.948131985134548,True
wird,itrr,0,10.77771356370714,True
laubgewinden,schenndül,0,13.693072530958387,True
rosenreihn,ienf,0,17.358418464660645,True
mute,geut,0,17.077995830112034,True
gebiete,yetmh,0,23.32063357035319,True
drange,lautenngakel,0,11.267701678805881,True
verwirrt,klirtr,0,11.597193400065104,True
treu,eur,0,21.53427569071452,True
fontaine,migrnäe,0,14.240835189819336,True
seelengeier,feeur,0,9.923133479224312,False
welt,beygeetsll,0,6.903925736745198,False
frommen,nkmmoe,0,15.245787196689182,True
verheeret,verzehter,0,15.013574070400661,True
zieret,verlieetr,0,12.936042573716906,True
wimmern,zimmern,0,5.177847041024102,False
flieen,genieen,0,5.3281788561079235,False
reihn,roseennrhi,0,18.26229010687934,True
pfiff,giffr,0,17.174642033047146,True
tage,eg,0,18.175952699449326,True
judasfeuer,eyrrfe,0,10.36750586827596,True
spricht,crbhti,0,22.315689192877876,True
brenet,erkenten,0,20.35145664215088,True
wett,btte,0,23.7226079305013,True
darbey,treu,0,13.461842642890083,True
grämen,mnehen,0,7.8972709973653155,False
geendet,etnewd,0,13.278418752882216,True
erwählet,vermählet,0,5.080083582136366,False
denken,zukränken,0,5.687765227423774,False
thaukrystallen,fallne,0,12.145146740807427,True
göhnet,gekrönet,0,5.737234062618679,False
sentimentalisch,morsacilh,0,13.926677227020264,True
bethaun,csuhna,0,10.507065614064535,True
erblast,einsgetaf,0,9.652047263251411,False
meerentfliehet,blüeth,0,8.946988370683458,False
gut,tum,0,9.499331050448948,False
pegasbrunnen,gerunnen,0,6.581418726179335,False
hand,götterdpafn,0,13.840926435258654,True
schwanken,schnaklen,0,14.815713882446289,True
blut,ftlu,0,17.16733275519477,True
königsdichter,hofgelhricet,0,12.318189409044054,True
zeiten,seinet,0,18.2893951204088,True
rosenglut,purpbrlutu,0,14.601531876458061,True
gestiegen,gelein,0,18.1272308561537,True
darin,dahni,0,14.933136092291939,True
tugendbild,verhlült,0,9.246289677090115,False
patiente,brennet,0,14.38563781314426,True
mich,mihc,0,16.570984999338787,True
brände,nede,0,7.052961826324463,False
frey,gleinerye,0,12.991772280799019,True
nacht,brahtc,0,24.963056140475803,True
schauen,nluabe,0,17.37166913350423,True
waffengarten,hellertpnae,0,17.440602832370335,True
denduft,wiederkuftn,0,19.199433008829754,True
feigenblat,misaethst,0,22.63353941175673,True
wampe,schlaeapmpm,0,12.875046200222439,True
glauben,taubne,0,17.29621590508355,True
scheint,geweint,0,6.168375571568807,False
zeit,netreu,0,14.312282774183485,True
gränzen,glännze,0,13.433924516042074,True
verführet,etrhür,0,13.4740875032213,True
wildverkehrter,schwrdrete,0,9.391950713263618,False
verspricht,nihtc,0,19.686658329433865,True
nie,ied,0,9.576404942406548,False
verbleichen,gliecnhe,0,12.244161287943522,True
er,wanderer,0,9.945312552981907,False
hören,hrerön,0,13.201196140713161,True
kan,kämh,0,13.110965304904514,True
binden,infdne,0,12.905414687262642,True
raben,nknaeb,0,21.4184996287028,True
schalmei,medioel,0,16.351918538411457,True
ihr,derüfr,0,10.291411346859402,True
rache,chade,0,12.851150141821968,True
lauschet,racuhset,0,10.555485778384739,True
gefast,gsta,0,15.954854329427084,True
ma,cnnaafe,0,16.61501693725586,True
tapferkeit,verweginheet,0,14.935019069247776,True
wär,scheer,0,6.758326609929402,False
bellen,nevus,0,18.088608000013565,True
geist,reisst,0,4.928566058476766,False
giebt,belit,0,12.077306005689833,True
thaue,jungfruae,0,18.247050921122234,True
ort,friedesnptor,0,12.573515468173557,True
schäferchor,rov,0,17.905581368340385,True
streiten,wiet,0,24.486630545722115,True
zeiten,scheiend,0,16.55925252702501,True
weckt,etcdk,0,19.624379263983833,True
trieb,iber,0,25.13834211561415,True
doch,ocdh,0,14.996581077575684,True
ansahen,uamhnef,0,18.74228000640869,True
überzwerg,rsecgh,0,12.252541330125597,True
flüssen,skünse,0,16.486689779493545,True
geht,namtge,0,17.901542133755154,True
zeit,teuebr,0,21.22688886854384,True
glanz,agnz,0,16.610234684414333,True
hammer,hammre,0,11.894877115885416,True
wegen,weeng,0,14.052525308397081,True
vberwinden,michfinend,0,10.726977242363823,True
verlangen,umbfanneg,0,10.478081279330784,True
seele,oeel,0,11.562953207227919,True
leis,lief,0,15.416183259752062,True
haaren,berwanhe,0,16.89515866173638,True
gattet,beschattte,0,13.60223823123508,True
geschehn,gsnehe,0,17.048794322543674,True
erdacht,gebratch,0,15.617399162716335,True
steht,gthe,0,16.108937475416397,True
bucht,schlucth,0,23.03783310784234,True
scheide,schneedi,0,14.794512430826822,True
vergnügt,tigl,0,17.574660513136124,True
ein,hain,0,7.166938251919216,False
lösen,böens,0,13.435958968268501,True
mute,hetu,0,16.584076351589626,True
klagen,venrseag,0,16.453441513909233,True
hamberchsma,ha,0,11.899625725216335,True
erkohren,geborne,0,12.256807539198133,True
begränzt,gläztn,0,13.309718555874294,True
ausschreyen,weyehn,0,5.507423665788439,False
knauf,uarfad,0,13.406729168362087,True
gegrämt,geschätm,0,9.338771767086453,False
mahlt,beslrtath,0,9.95108519660102,False
ist,zerfrits,0,13.038264592488607,True
hirtenknaben,erhaebn,0,10.624726825290256,True
floh,aolw,0,17.80758629904853,True
bleich,gleich,0,3.6199835671318903,False
geeint,nachgeienwt,0,21.017334832085503,True
ausgehöhlt,halbbesetel,0,12.298938963148329,True
gebilde,asenschidel,0,7.099758572048611,False
wolkenschichte,gewcteih,0,15.515921062893337,True
eil,blei,0,12.514309883117676,True
flimmer,nimerm,0,6.166049056582981,False
gegangen,umbfangen,0,6.3791195551554365,False
plaget,zateg,0,17.14383135901557,True
sünden,findne,0,10.741522126727634,True
speisen,abeweinse,0,20.758807712131077,True
trotziglich,dhci,0,19.61079035864936,True
gesichter,dichret,0,14.360803180270725,True
entbrant,erktna,0,14.040449990166557,True
studirt,hüfrt,0,15.791064050462511,True
mehrten,ehretn,0,5.207958539326985,False
eingestehn,gnhe,0,14.19098260667589,True
unvollkommenheit,niedrtikegi,0,20.037444008721245,True
droben,loenb,0,21.47136582268609,True
webet,teehb,0,12.723965856764051,True
gezeiget,aufseegitt,0,6.910464233822292,False
erd,wehtr,0,10.757748815748426,True
allen,eingefalnle,0,11.752010451422798,True
suchte,verflucteh,0,17.85527578989665,True
entleiben,vertbeienr,0,17.786603079901802,True
veränderlich,shci,0,19.522162437438965,True
allen,elanwl,0,12.350400606791178,True
gabel,faebl,0,7.606046782599555,False
finger,rgneir,0,8.290997293260363,False
creatur,sphur,0,8.441838052537706,False
marie,phasinate,0,18.548423873053657,True
versehrt,rewht,0,20.58178159925673,True
gemeine,eetsni,0,16.912208980984158,True
schein,hina,0,15.359311527676052,True
entschlieffen,wissne,0,15.34165096282959,True
gejagt,vrtaezg,0,23.77453549702962,True
hand,zauberlnad,0,15.537070353825888,True
fürstengange,gesaegn,0,16.416602982415093,True
wege,ewge,0,17.38447994656033,True
geziert,entühtfr,0,18.776614824930828,True
errathen,soldatne,0,14.446649869283041,True
verschönt,tötn,0,9.97726493411594,False
mich,kaltgrimmilicgh,0,14.663228882683647,True
gangen,verlangne,0,11.592758496602377,True
schafe,schleaf,0,15.232584317525228,True
scho,süledson,0,16.530537923177082,True
schon,onhh,0,18.70946756998698,True
sünde,fiend,0,18.449134720696343,True
schlossen,geensson,0,10.400429672665066,True
gibt,belietb,0,15.554320653279623,True
gäste,hertzentstsee,0,16.409036212497288,True
munter,mitunrte,0,11.362458229064941,True
liebespflicht,morgelhtinc,0,12.725787374708387,True
klein,kriplepeni,0,18.138877444797092,True
