speer	hauptverhüllte	0	7807.861804962158	99.0	99.0	False	True	True
geblieben	erblassen	0	6328.14031177097	99.0	99.0	False	True	True
gutten	vermutten	1	2328.5498486624824	99.0	99.0	True	True	True
gebe	lebe	1	2271.9950013690523	99.0	99.0	True	True	True
erben	scherben	1	2590.135004785326	99.0	99.0	True	True	True
dirne	lohnen	0	5673.9548577202695	99.0	99.0	False	True	True
bitter	ungewitter	1	4015.4751141866045	99.0	99.0	True	True	True
mögen	geschehn	0	7851.192368401422	99.0	99.0	False	True	True
spielte	jocus	0	10357.34764734904	99.0	99.0	False	True	True
magnet	mitternacht	0	9017.182297176785	99.0	99.0	False	True	True
geehrt	gabe	0	7611.58816019694	99.0	99.0	False	True	True
spiegelkindlein	reich	0	6655.908001793756	99.0	99.0	False	True	True
narrethei	vorgenommen	0	9189.49678209093	99.0	99.0	False	True	True
erfüllen	wahn	0	5741.119623184204	99.0	99.0	False	True	True
rath	blühen	0	9305.18945058187	99.0	99.0	False	True	True
einmal	pennal	1	3453.4844557444253	99.0	99.0	True	True	True
geschicke	lernt	0	9046.811368730334	99.0	99.0	False	True	True
theil	heyl	1	2548.274450831943	99.0	99.0	True	True	True
dämpffen	anzukämpffen	1	2817.636436886258	99.0	99.0	True	True	True
los	sagen	0	9125.978257921008	99.0	99.0	False	True	True
offt	gehofft	1	3625.416040420532	99.0	99.0	True	True	True
geben	schuld	0	8095.527860853407	99.0	99.0	False	True	True
gebet	tür	0	10687.753677368164	99.0	99.0	False	True	True
seyn	seyn	1	0.0	99.0	99.0	True	True	True
gro	knecht	0	14854.19389936659	99.0	99.0	False	True	True
weh	vergehe	0	6270.423147413466	99.0	99.0	False	True	True
kothurne	erdenball	0	5787.279023064508	99.0	99.0	False	True	True
taugen	augen	1	2141.1101155810884	99.0	99.0	True	True	True
dar	sehn	0	10511.208534240723	99.0	99.0	False	True	True
lorbeerwald	schallt	1	4044.57950592041	99.0	99.0	True	True	True
aufgeschmückt	glänzet	0	8187.198479970297	99.0	99.0	False	True	True
verschönt	tönt	1	3299.341254764133	99.0	99.0	True	True	True
kranken	gedanken	1	2358.2456509272256	99.0	99.0	True	True	True
meer	rechtefüllte	0	6813.477622138129	99.0	99.0	False	True	True
jocus	froh	0	10404.47113249037	99.0	99.0	False	True	True
entzückt	kokette	0	8020.671844482422	99.0	99.0	False	True	True
machen	gewacht	0	6991.868098576863	99.0	99.0	False	True	True
bauen	zeit	0	9038.254896799723	99.0	99.0	False	True	True
mild	durchwebt	0	6545.698059929742	99.0	99.0	False	True	True
betäuben	flucht	0	10192.306518554688	99.0	99.0	False	True	True
an	hortulan	1	4171.223693423802	99.0	99.0	True	True	True
schein	floh	0	9017.437193128797	99.0	99.0	False	True	True
niederschlagen	jagen	1	3185.2238178253174	99.0	99.0	True	True	True
ragt	gefragt	1	3554.9645953708223	99.0	99.0	True	True	True
trug	weckte	0	12833.516862657336	99.0	99.0	False	True	True
nicht	sternen	0	11123.07039896647	99.0	99.0	False	True	True
geworben	hain	0	7836.4633454216855	99.0	99.0	False	True	True
mir	orte	0	6043.38624742296	99.0	99.0	False	True	True
herzen	dir	0	10896.995862325033	99.0	99.0	False	True	True
schmal	überall	1	4293.546199798584	99.0	99.0	True	True	True
hertzenleide	mann	0	9217.828962537977	99.0	99.0	False	True	True
modewelt	gestelt	1	3459.125147925483	99.0	99.0	True	True	True
spricht	nicht	1	3978.8528548346626	99.0	99.0	True	True	True
plagen	geist	0	10603.82170147366	99.0	99.0	False	True	True
süssen	raube	0	8805.9401512146	99.0	99.0	False	True	True
schencke	lust	0	10744.873046875	99.0	99.0	False	True	True
munde	nur	0	6975.028196970622	99.0	99.0	False	True	True
wird	kosen	0	10119.383176167807	99.0	99.0	False	True	True
friedengassen	ungewitter	0	8960.397826300728	99.0	99.0	False	True	True
missethat	hertzen	0	9568.945354885525	99.0	99.0	False	True	True
eingeschenket	heut	0	6932.891342375014	99.0	99.0	False	True	True
behält	tücke	0	7451.097806294759	99.0	99.0	False	True	True
verbleiben	treiben	1	2679.8432932959663	99.0	99.0	True	True	True
reiter	streiter	1	2236.378232638041	99.0	99.0	True	True	True
entsprungen	hayn	0	6154.79318300883	99.0	99.0	False	True	True
zurückgebeugt	fleugt	1	4071.721580293444	99.0	99.0	True	True	True
vermählet	hand	0	6139.043966929118	99.0	99.0	False	True	True
herren	versperren	1	2601.250820689731	99.0	99.0	True	True	True
dorthin	gewinn	1	4027.7247296439277	99.0	99.0	True	True	True
säulen	verweilen	1	2588.0071189668447	99.0	99.0	True	True	True
schnell	hell	1	3561.320993635389	99.0	99.0	True	True	True
neid	balles	0	7180.452982584636	99.0	99.0	False	True	True
schlafen	schlägt	0	10638.35186428494	99.0	99.0	False	True	True
schöne	thöne	1	2241.854323281182	99.0	99.0	True	True	True
mir	jahren	0	7760.080390506321	99.0	99.0	False	True	True
binden	muthe	0	10871.978176964652	99.0	99.0	False	True	True
schmalen	schalen	1	2729.3577988942466	99.0	99.0	True	True	True
machten	lachten	1	1687.493059370253	99.0	99.0	True	True	True
geleite	seite	1	2515.673134062025	99.0	99.0	True	True	True
ist	frist	1	3975.526147418552	99.0	99.0	True	True	True
schild	bild	1	3504.162735409207	99.0	99.0	True	True	True
beugung	muth	0	6832.590950859918	99.0	99.0	False	True	True
bey	schafen	0	9234.726693895129	99.0	99.0	False	True	True
vexieren	führen	1	3038.903938399421	99.0	99.0	True	True	True
dra	lit	0	11691.043747795951	99.0	99.0	False	True	True
schäferinn	frey	0	8252.521461910672	99.0	99.0	False	True	True
gefahr	gleise	0	8573.460155063205	99.0	99.0	False	True	True
mähne	zähne	1	3709.2176543341743	99.0	99.0	True	True	True
mendelmaier	rätseleier	1	3005.703912840949	99.0	99.0	True	True	True
gerissen	gott	0	10735.749668545193	99.0	99.0	False	True	True
paradies	aus	0	6478.631496429443	99.0	99.0	False	True	True
blasen	aue	0	8751.228968302408	99.0	99.0	False	True	True
sey	breit	0	10727.435747782389	99.0	99.0	False	True	True
schwinden	wind	0	7155.943764580621	99.0	99.0	False	True	True
mercur	liebesspur	1	3601.5914413664073	99.0	99.0	True	True	True
erbitten	schütten	1	2939.7511349784004	99.0	99.0	True	True	True
steuret	vaterlande	0	6001.829677157933	99.0	99.0	False	True	True
minnejahren	kind	0	6888.737625545925	99.0	99.0	False	True	True
thurm	sturm	1	2470.356649822659	99.0	99.0	True	True	True
charitinne	sinne	1	3609.0905401441782	99.0	99.0	True	True	True
ein	seyn	1	4327.321900261773	99.0	99.0	True	True	True
gefunden	weidet	0	10552.77246899075	99.0	99.0	False	True	True
an	geben	0	6017.593966590033	99.0	99.0	False	True	True
nahmen	saamen	1	2481.111658944024	99.0	99.0	True	True	True
schauer	trauer	1	2361.7612785763213	99.0	99.0	True	True	True
ausgesetzte	letzte	1	3123.5113938649497	99.0	99.0	True	True	True
kam	zypressenkranz	0	6067.869000964695	99.0	99.0	False	True	True
klein	verständiger	0	8598.478900061715	99.0	99.0	False	True	True
lakei	herbei	1	3408.7382555007935	99.0	99.0	True	True	True
speit	rauschen	0	10676.929685804578	99.0	99.0	False	True	True
hingestellt	an	0	7537.005530463324	99.0	99.0	False	True	True
weise	kreise	1	2871.6762595706514	99.0	99.0	True	True	True
pein	stein	1	3147.430737813314	99.0	99.0	True	True	True
muht	gut	1	3398.3313507503935	99.0	99.0	True	True	True
rose	dierose	1	2988.5399209128486	99.0	99.0	True	True	True
versehen	vergehen	1	2494.8815239800347	99.0	99.0	True	True	True
frucht	könnt	0	9414.864381154379	99.0	99.0	False	True	True
beqvemt	nehmt	1	2862.8136846754282	99.0	99.0	True	True	True
venus	buntefantasus	1	3173.226647906833	99.0	99.0	True	True	True
begreift	streift	1	2207.727127605014	99.0	99.0	True	True	True
stören	föhren	1	2474.7856193118623	99.0	99.0	True	True	True
barmhertzigkeit	liebeswercken	0	7651.903788248698	99.0	99.0	False	True	True
entsetzen	harren	0	6477.093458175659	99.0	99.0	False	True	True
umkränzt	glänzt	1	2664.740694893731	99.0	99.0	True	True	True
macht	singen	0	11076.422267489963	99.0	99.0	False	True	True
blüht	verschönt	0	6812.341637081569	99.0	99.0	False	True	True
schmückten	pflückten	1	2440.0870932473076	99.0	99.0	True	True	True
fehlet	verhehlet	1	3289.1157733069526	99.0	99.0	True	True	True
reich	zu	0	12048.717922634549	99.0	99.0	False	True	True
leget	reget	1	3032.0169925689697	99.0	99.0	True	True	True
verzagen	wagen	1	2430.5394093195596	99.0	99.0	True	True	True
see	sinne	0	8260.31239827474	99.0	99.0	False	True	True
sind	gleich	0	8281.368679470486	99.0	99.0	False	True	True
gewerben	sterben	1	1443.290160761939	99.0	99.0	True	True	True
lag	stunde	0	8819.062497880725	99.0	99.0	False	True	True
eigenschaft	dringen	0	9733.624352349174	99.0	99.0	False	True	True
wandeln	mund	0	7476.998064253065	99.0	99.0	False	True	True
wagen	singen	0	7674.803521898058	99.0	99.0	False	True	True
duftigklar	wunderbar	1	3848.661316765679	99.0	99.0	True	True	True
fände	verstände	1	2365.3481536441377	99.0	99.0	True	True	True
kann	fällt	0	7088.939931657579	99.0	99.0	False	True	True
menschenschaar	nebukadnezar	1	2901.2318187289766	99.0	99.0	True	True	True
flüssz	fü	0	12628.250492943656	99.0	99.0	False	True	True
mahl	wahl	1	4186.063263151381	99.0	99.0	True	True	True
wedel	schädel	1	3225.267622205946	99.0	99.0	True	True	True
hum	um	1	3467.6420423719615	99.0	99.0	True	True	True
sollt	wollt	1	2853.7350495656333	99.0	99.0	True	True	True
allerley	ewigkeit	0	5634.860012266371	99.0	99.0	False	True	True
bächen	bild	0	8074.49001736111	99.0	99.0	False	True	True
acht	all	0	7280.006541146173	99.0	99.0	False	True	True
wasserquelle	helle	1	3568.8787963655263	99.0	99.0	True	True	True
see	klee	1	2984.020895428128	99.0	99.0	True	True	True
hei	listen	0	11655.16726175944	99.0	99.0	False	True	True
güte	erhoben	0	12799.54316880968	99.0	99.0	False	True	True
leid	weit	1	3189.3880897098115	99.0	99.0	True	True	True
theuer	feuer	1	2564.604467815823	99.0	99.0	True	True	True
will	küt	0	6308.604611290826	99.0	99.0	False	True	True
figur	tropf	0	10439.450316958957	99.0	99.0	False	True	True
genährt	bewährt	1	2303.8947449790107	99.0	99.0	True	True	True
seyn	empfunden	0	8972.897423638236	99.0	99.0	False	True	True
licht	gesaget	0	7587.978469000922	99.0	99.0	False	True	True
natur	freude	0	8095.054255591499	99.0	99.0	False	True	True
todesschmertz	sich	0	9404.020574357775	99.0	99.0	False	True	True
chor	waffengeschmeide	0	10293.59918170505	99.0	99.0	False	True	True
mondenscheine	pantöffelein	0	5723.138438330756	99.0	99.0	False	True	True
biegen	erweiset	0	9022.471957736545	99.0	99.0	False	True	True
wohlgefällt	unterhält	1	3895.196040471395	99.0	99.0	True	True	True
bezeugen	lindenstamm	0	6886.705133650038	99.0	99.0	False	True	True
sünder	uberwinder	1	3430.9126933415732	99.0	99.0	True	True	True
augenglantz	krantz	1	2952.7975188361274	99.0	99.0	True	True	True
mittagsstunde	wunde	1	3815.3976334465874	99.0	99.0	True	True	True
farbenreiber	gelichter	0	6124.214516745673	99.0	99.0	False	True	True
sey	tag	0	13600.50466325548	99.0	99.0	False	True	True
liebe	liebe	1	0.0	99.0	99.0	True	True	True
macht	geben	0	12402.432335747611	99.0	99.0	False	True	True
weidensträhnen	rauh	0	10170.37296295166	99.0	99.0	False	True	True
mitternacht	macht	1	3764.277378718058	99.0	99.0	True	True	True
unterwies	ertönte	0	11280.092557271322	99.0	99.0	False	True	True
hat	ein	0	8456.717120276558	99.0	99.0	False	True	True
klagen	zagen	1	2241.7174312803477	99.0	99.0	True	True	True
versprochen	fortgekrochen	1	2450.513627794054	99.0	99.0	True	True	True
allein	fein	1	2956.216666433546	99.0	99.0	True	True	True
brate	lasciate	1	3333.593726158142	99.0	99.0	True	True	True
stehn	gehn	1	1891.946832338969	99.0	99.0	True	True	True
sicht	gerissen	0	11015.250311957467	99.0	99.0	False	True	True
kindespflicht	ausgericht	1	2990.5533658133613	99.0	99.0	True	True	True
sagen	klagen	1	3443.1385464138457	99.0	99.0	True	True	True
freuend	see	0	7941.206031375462	99.0	99.0	False	True	True
nicht	nicht	1	0.0	99.0	99.0	True	True	True
passen	gassen	1	1930.30760023329	99.0	99.0	True	True	True
tabernakel	herbei	0	8183.2190089755595	99.0	99.0	False	True	True
na	mitternacht	0	6700.614240434435	99.0	99.0	False	True	True
frauen	grauen	1	2794.6305539872915	99.0	99.0	True	True	True
vergnügen	liegen	1	3146.3479465908476	99.0	99.0	True	True	True
kam	nahm	1	3175.1492023468018	99.0	99.0	True	True	True
weise	reise	1	2589.6162192026773	99.0	99.0	True	True	True
besonnen	gewonnen	1	2171.494139565362	99.0	99.0	True	True	True
schlafen	mann	0	6125.623967912462	99.0	99.0	False	True	True
stand	schau	0	6576.919105317857	99.0	99.0	False	True	True
gerechten	schafskleid	0	10875.253995259603	99.0	99.0	False	True	True
feierstunde	grunde	1	2591.9572247399224	99.0	99.0	True	True	True
blühen	schon	0	6133.420692549811	99.0	99.0	False	True	True
erschlagen	welt	0	7749.618265363905	99.0	99.0	False	True	True
ruhekabinette	bette	1	4084.919664594862	99.0	99.0	True	True	True
geben	versäumet	0	6858.4368758731425	99.0	99.0	False	True	True
eingesegnet	vermählen	0	5573.140250311957	99.0	99.0	False	True	True
verbindet	dämpffen	0	7746.381865607367	99.0	99.0	False	True	True
gesichte	schar	0	10777.775552537707	99.0	99.0	False	True	True
quält	ergehn	0	6611.532688140869	99.0	99.0	False	True	True
schmerzen	herzen	1	2699.7250450981987	99.0	99.0	True	True	True
bild	gebaut	0	8148.816638522679	99.0	99.0	False	True	True
gefunden	leibe	0	8666.880342695447	99.0	99.0	False	True	True
nacken	backen	1	3780.504968431261	99.0	99.0	True	True	True
geld	welt	1	3051.270008087158	99.0	99.0	True	True	True
kaum	pracht	0	9302.0232518514	99.0	99.0	False	True	True
singen	klingen	1	2510.813183254666	99.0	99.0	True	True	True
her	ausgegohren	0	9828.652487860787	99.0	99.0	False	True	True
ariadne	fliest	0	12606.344117058647	99.0	99.0	False	True	True
regieren	führen	1	3189.2492638693916	99.0	99.0	True	True	True
nachtigallen	konzert	0	7783.834722306993	99.0	99.0	False	True	True
mund	wundersachen	0	8211.762163374158	99.0	99.0	False	True	True
fehlet	dabey	0	7699.522601233588	99.0	99.0	False	True	True
stehen	blähen	1	3529.7138690948486	99.0	99.0	True	True	True
himmeln	fest	0	8300.036536322701	99.0	99.0	False	True	True
wange	todtenkranz	0	8368.462191687691	99.0	99.0	False	True	True
seelenbrodt	osterlamm	0	9892.277399698893	99.0	99.0	False	True	True
winterpracht	niedertropfen	0	9831.541432274711	99.0	99.0	False	True	True
lasset	trauen	0	9768.228107028537	99.0	99.0	False	True	True
dran	nothgalan	1	4253.612147437201	99.0	99.0	True	True	True
dich	dich	1	0.0	99.0	99.0	True	True	True
entzükt	wie	0	10996.473100450305	99.0	99.0	False	True	True
geblieben	weggetrieben	1	3192.3421753777397	99.0	99.0	True	True	True
drauff	kauff	1	2210.910571946038	99.0	99.0	True	True	True
dar	fein	0	7068.718486362034	99.0	99.0	False	True	True
gemach	lugen	0	9332.6751920912	99.0	99.0	False	True	True
erbarm	mindern	0	6693.343268500434	99.0	99.0	False	True	True
frühlingstriebe	leid	0	10306.311501397025	99.0	99.0	False	True	True
unterschreibt	perlemuth	0	9312.737147013346	99.0	99.0	False	True	True
macht	gehn	0	11036.67163848877	99.0	99.0	False	True	True
pictum	nein	0	7975.658257802327	99.0	99.0	False	True	True
gut	blut	1	3832.826958762275	99.0	99.0	True	True	True
leopoldus	schwendi	0	9729.916307661268	99.0	99.0	False	True	True
leide	scheide	1	2273.536774847242	99.0	99.0	True	True	True
ring	hieng	1	3396.6877857844033	99.0	99.0	True	True	True
sprüht	streicht	0	9185.974968804252	99.0	99.0	False	True	True
stolz	gefechte	0	11261.78338792589	99.0	99.0	False	True	True
kleid	pflegt	0	7804.72993850708	99.0	99.0	False	True	True
ruhestelle	freun	0	8457.080841064453	99.0	99.0	False	True	True
glieder	ehrlich	0	10309.50133005778	99.0	99.0	False	True	True
nöhten	tödten	1	1552.4085495207046	99.0	99.0	True	True	True
leben	aufgeben	1	4294.108099407619	99.0	99.0	True	True	True
herz	wort	0	7369.031270345052	99.0	99.0	False	True	True
schön	stehn	1	4294.92105378045	99.0	99.0	True	True	True
missethäter	fessel	0	7141.471968756781	99.0	99.0	False	True	True
thermopilä	tagen	0	10413.961834377713	99.0	99.0	False	True	True
band	hand	1	3615.767240524292	99.0	99.0	True	True	True
mehr	vorbreche	0	6492.946174409654	99.0	99.0	False	True	True
kind	sind	1	3128.7542581558228	99.0	99.0	True	True	True
fern	stern	1	2554.1397995418974	99.0	99.0	True	True	True
stehn	erfreu	0	9599.555598364937	99.0	99.0	False	True	True
bräuche	reiche	1	2073.549323611789	99.0	99.0	True	True	True
bemühen	schliessen	0	5830.825434790717	99.0	99.0	False	True	True
schmachtet	begier	0	7414.304097493489	99.0	99.0	False	True	True
schweigen	verneigen	1	2540.561490588718	99.0	99.0	True	True	True
nachzuschwingen	kühlt	0	6696.448855929905	99.0	99.0	False	True	True
verzehrt	erblickt	0	6996.727228164673	99.0	99.0	False	True	True
poesie	melodie	1	3416.5233771006265	99.0	99.0	True	True	True
liebestugend	unterscheid	0	8111.590915256077	99.0	99.0	False	True	True
spricht	nicht	1	3978.8528548346626	99.0	99.0	True	True	True
mauern	entgegenschauern	1	2264.874259630839	99.0	99.0	True	True	True
vergossen	verflossen	1	2742.334061198764	99.0	99.0	True	True	True
leben	gegeben	1	2572.0656712849936	99.0	99.0	True	True	True
klage	tage	1	3375.655664338006	99.0	99.0	True	True	True
enge	menge	1	2798.140856954786	99.0	99.0	True	True	True
erden	raum	0	5557.9575432671445	99.0	99.0	False	True	True
ehrenkrantz	geschmeid	0	6809.107939402263	99.0	99.0	False	True	True
macht	nacht	1	2612.7007934782237	99.0	99.0	True	True	True
warten	mehr	0	11692.25099351671	99.0	99.0	False	True	True
verstand	kümmernissen	0	8687.579737769234	99.0	99.0	False	True	True
machen	gemüte	0	8341.624206966824	99.0	99.0	False	True	True
thut	bahn	0	8841.525448693168	99.0	99.0	False	True	True
gassen	lassen	1	2228.4004953172475	99.0	99.0	True	True	True
zier	gläube	0	6396.192709604899	99.0	99.0	False	True	True
allein	seyn	1	3537.286493513319	99.0	99.0	True	True	True
kriegen	liegen	1	3250.6594128078887	99.0	99.0	True	True	True
küssen	müssen	1	1964.831577406989	99.0	99.0	True	True	True
pein	mein	1	3487.6601696014404	99.0	99.0	True	True	True
gläntzet	bekräntzet	1	3042.90591345893	99.0	99.0	True	True	True
herd	verklärt	1	4031.2741862403022	99.0	99.0	True	True	True
sinnenlust	haar	0	11780.206044514975	99.0	99.0	False	True	True
gesang	erschwang	1	2567.6851669947305	99.0	99.0	True	True	True
hervor	zittert	0	9984.99870300293	99.0	99.0	False	True	True
klage	stahl	0	6001.123269399007	99.0	99.0	False	True	True
giebt	söhne	0	10426.773018307156	99.0	99.0	False	True	True
herzen	verscherzen	1	2338.8496769799126	99.0	99.0	True	True	True
bräute	laut	0	11338.557349310982	99.0	99.0	False	True	True
zier	röselein	0	7505.119800567627	99.0	99.0	False	True	True
willen	stillen	1	2874.6540546417236	99.0	99.0	True	True	True
an	tabak	0	7469.76047092014	99.0	99.0	False	True	True
buchen	suchen	1	2532.9964425828725	99.0	99.0	True	True	True
fort	stunden	0	11373.354487948947	99.0	99.0	False	True	True
schmügen	fliegen	1	3526.1697239345976	99.0	99.0	True	True	True
complimenten	studenten	1	2197.435816129049	99.0	99.0	True	True	True
zu	dazu	1	3965.9105141957602	99.0	99.0	True	True	True
gewonnen	erhebt	0	8707.705073886447	99.0	99.0	False	True	True
ruh	sacht	0	14056.406444973416	99.0	99.0	False	True	True
lust	gust	1	2626.398801803589	99.0	99.0	True	True	True
schönen	klagen	0	8123.005390167236	99.0	99.0	False	True	True
mückensieber	lieber	1	3008.0534087287056	99.0	99.0	True	True	True
wagen	jagen	1	1922.6959546407063	99.0	99.0	True	True	True
erretter	bretter	1	2951.6379038492837	99.0	99.0	True	True	True
gra	jrrwischschein	0	8617.009851667615	99.0	99.0	False	True	True
lernen	sternen	1	2281.7359500461152	99.0	99.0	True	True	True
stieg	sieg	1	4346.656295988295	99.0	99.0	True	True	True
gedanken	schwanken	1	1607.1359581417507	99.0	99.0	True	True	True
liebestöne	todtenuhr	0	7381.211863623725	99.0	99.0	False	True	True
fein	fädelein	1	3767.0432726542153	99.0	99.0	True	True	True
was	das	1	2910.2728366851807	99.0	99.0	True	True	True
zergänglich	gang	0	10978.900167677137	99.0	99.0	False	True	True
saitenspiel	schmerz	0	11889.928817749023	99.0	99.0	False	True	True
trommetenschall	schlacht	0	8156.758679283989	99.0	99.0	False	True	True
gerecht	zuerkennt	0	7626.708931393093	99.0	99.0	False	True	True
finden	aufenthalt	0	10561.284912957084	99.0	99.0	False	True	True
gedencken	verschencken	1	2289.8985942204795	99.0	99.0	True	True	True
regente	erkennte	1	1982.8363921907212	99.0	99.0	True	True	True
hernieder	wieder	1	2822.4147690667046	99.0	99.0	True	True	True
anzuschaun	herz	0	8293.350405163235	99.0	99.0	False	True	True
zurück	entlaubt	0	7922.596348656549	99.0	99.0	False	True	True
entgeht	steht	1	4093.08401743571	99.0	99.0	True	True	True
sprengen	mengen	1	2567.187362247043	99.0	99.0	True	True	True
blute	fördern	0	6910.7431305779355	99.0	99.0	False	True	True
funkel	entzückte	0	5883.418242136638	99.0	99.0	False	True	True
gesicht	hände	0	9271.843274434408	99.0	99.0	False	True	True
wegen	fegen	1	2380.5166482925415	99.0	99.0	True	True	True
schuld	wunden	0	9839.500957065158	99.0	99.0	False	True	True
liefe	drohen	0	8973.77061843872	99.0	99.0	False	True	True
sterbekleid	hat	0	5792.702078819275	99.0	99.0	False	True	True
wach	gemach	1	4027.6982916726006	99.0	99.0	True	True	True
see	strande	0	8235.591199662951	99.0	99.0	False	True	True
charitinne	sinne	1	3609.0905401441782	99.0	99.0	True	True	True
nennt	kennt	1	3486.581669913398	99.0	99.0	True	True	True
fluth	gut	1	3680.3805033365884	99.0	99.0	True	True	True
wunden	munden	1	2154.0729072358877	99.0	99.0	True	True	True
huld	mutterhertz	0	7519.9430253770615	99.0	99.0	False	True	True
kaftane	korsaren	0	6492.783069610596	99.0	99.0	False	True	True
reinigkeit	schreyt	1	4167.035036616856	99.0	99.0	True	True	True
gleich	reich	1	1497.9872703552246	99.0	99.0	True	True	True
guth	gottessohn	0	6413.63451215956	99.0	99.0	False	True	True
mehr	klagen	0	9640.202787187365	99.0	99.0	False	True	True
seyn	noth	0	10829.194651709664	99.0	99.0	False	True	True
frisch	risch	1	3098.346577750312	99.0	99.0	True	True	True
land	lieben	0	8114.007552464804	99.0	99.0	False	True	True
saal	zahl	1	2274.8964892493354	99.0	99.0	True	True	True
blut	thut	1	4147.7669345008	99.0	99.0	True	True	True
betten	ketten	1	2494.1976732677886	99.0	99.0	True	True	True
jahr	dar	1	4370.5306847890215	99.0	99.0	True	True	True
süsse	schuld	0	8340.720335642496	99.0	99.0	False	True	True
begehrt	verkehrt	1	2919.376571973165	99.0	99.0	True	True	True
geboren	erkoren	1	2310.0432422426015	99.0	99.0	True	True	True
rinnen	drinnen	1	1895.27780479855	99.0	99.0	True	True	True
dort	reich	0	8445.64586215549	99.0	99.0	False	True	True
lanzenstechen	tanz	0	10225.882795121935	99.0	99.0	False	True	True
verschwände	taugen	0	9205.88461558024	99.0	99.0	False	True	True
um	um	1	0.0	99.0	99.0	True	True	True
last	rast	1	2581.008659468757	99.0	99.0	True	True	True
seiten	hören	0	7278.608878453572	99.0	99.0	False	True	True
schlagen	knütteln	0	6416.720655229356	99.0	99.0	False	True	True
auf	lauff	1	2649.6862967809043	99.0	99.0	True	True	True
mal	frau	0	7124.270068274604	99.0	99.0	False	True	True
verlangen	reben	0	6882.015705108643	99.0	99.0	False	True	True
verwund	mund	1	4183.9050716823995	99.0	99.0	True	True	True
cypressen	vergessen	1	3097.3979896969267	99.0	99.0	True	True	True
dran	an	1	3281.967454486423	99.0	99.0	True	True	True
scheucht	horst	0	6361.522833506267	99.0	99.0	False	True	True
traum	kan	0	5525.119807985094	99.0	99.0	False	True	True
schlüssen	küssen	1	2762.715127733019	99.0	99.0	True	True	True
genüssen	verschlüssen	1	2387.563149134318	99.0	99.0	True	True	True
gewogen	betrogen	1	2585.7415199279785	99.0	99.0	True	True	True
vermehret	hertzen	0	8580.685562557645	99.0	99.0	False	True	True
glühen	weine	0	6450.786378648546	99.0	99.0	False	True	True
giebst	felsenspalt	0	9772.107124328613	99.0	99.0	False	True	True
ku	fu	1	3569.8037147521973	99.0	99.0	True	True	True
euch	reiset	0	9049.132770962186	99.0	99.0	False	True	True
freuen	jugendlich	0	8343.833446502686	99.0	99.0	False	True	True
härmt	wärmt	1	4262.470059924656	99.0	99.0	True	True	True
verrauchen	einwende	0	7894.158946143256	99.0	99.0	False	True	True
obsieget	rüget	1	3853.3688386281333	99.0	99.0	True	True	True
sanken	vier	0	11624.135653177897	99.0	99.0	False	True	True
beklommen	rüden	0	5809.158563613892	99.0	99.0	False	True	True
daran	schein	0	5893.119653065999	99.0	99.0	False	True	True
steiget	zeiget	1	2680.7675891452363	99.0	99.0	True	True	True
zier	leid	0	8850.644217597115	99.0	99.0	False	True	True
vögelein	fein	1	3430.211199654473	99.0	99.0	True	True	True
sitten	bestritten	1	2521.175358030531	99.0	99.0	True	True	True
regire	sinn	0	6973.820209503174	99.0	99.0	False	True	True
strahl	thal	1	2886.8796295589873	99.0	99.0	True	True	True
gleis	eis	1	3588.0666044023305	99.0	99.0	True	True	True
geblieben	gekräncket	0	8848.034858703613	99.0	99.0	False	True	True
gedicht	gericht	1	2160.533388455709	99.0	99.0	True	True	True
erde	nur	0	8958.483219146729	99.0	99.0	False	True	True
kegel	segel	1	2896.164960331387	99.0	99.0	True	True	True
sein	thon	0	7412.129057778253	99.0	99.0	False	True	True
irrst	wirst	1	3204.4389247894287	99.0	99.0	True	True	True
trinken	sinken	1	2115.4951651891074	99.0	99.0	True	True	True
statisten	christen	1	2482.9291502634683	99.0	99.0	True	True	True
sinn	vorbei	0	10323.327541351318	99.0	99.0	False	True	True
euch	trunken	0	12372.164726257324	99.0	99.0	False	True	True
nachgeschmissen	gemacht	0	10909.750726487902	99.0	99.0	False	True	True
bezwingen	zieht	0	9908.669895595975	99.0	99.0	False	True	True
spielt	umspült	1	3904.482033517626	99.0	99.0	True	True	True
seyn	mag	0	9019.533157348633	99.0	99.0	False	True	True
traum	raum	1	2837.5787470075816	99.0	99.0	True	True	True
kanonenknall	kracht	0	8412.425835927328	99.0	99.0	False	True	True
gebärden	erden	1	3067.312624719408	99.0	99.0	True	True	True
wald	alt	1	3072.1165604061553	99.0	99.0	True	True	True
streicheln	umschmeicheln	1	2170.2201101515025	99.0	99.0	True	True	True
fingernägel	tagesregel	1	2794.370253880819	99.0	99.0	True	True	True
droben	verwoben	1	3329.8305140601265	99.0	99.0	True	True	True
stärcken	fehlt	0	6203.739537133111	99.0	99.0	False	True	True
kühlet	hainen	0	6350.000222524007	99.0	99.0	False	True	True
setzt	letzt	1	2876.119481192695	99.0	99.0	True	True	True
um	kurzum	1	3678.736686706543	99.0	99.0	True	True	True
mich	sich	1	2963.3981254365713	99.0	99.0	True	True	True
schülerin	meisterin	1	2024.207207891676	99.0	99.0	True	True	True
spielen	sagen	0	8223.636892106799	99.0	99.0	False	True	True
wiegen	bekriegen	1	2763.3899052937827	99.0	99.0	True	True	True
beschränckt	pflegt	0	6380.649089813232	99.0	99.0	False	True	True
